id;protocolo;processo;assunto;despacho;data_publicacao;coord_despacho;documento;data_extracao
5faeaa6eb21fd200082cfe9c;330-20-SP-NEW;1020.2020/0014428-3;Alvará de Funcionamento de Local de Reunião;Despacho deferido;15/01/2021;;;2023.10.09
5faec70ba98a5a0008cd815c;331-20-SP-SAO;1020.2020/0014231-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;26/10/2021;;;2023.10.09
5faed8d856f5d60009afb839;334-20-SP-NEW;1020.2020/0014427-5;Certificado de Acessibilidade;Despacho indeferido;15/08/2022;;;2023.10.09
5faeef694b66b00008d02b8d;335-20-SP-NEW;1020.2020/0016007-6;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;29/06/2022;;;2023.10.09
5faef9753eeed0000884a78d;336-20-SP-SAO;1020.2020/0014246-9;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;18/01/2021;;;2023.10.09
5faefaaf3eeed0000884a790;337-20-SP-SAO;1020.2020/0014533-6;Alvará de Aprovação de Reforma (Exceto HIS/ HMP);Despacho indeferido;30/07/2021;;;2023.10.09
5faefaaf3eeed0000884a790;337-20-SP-SAO;1020.2020/0014533-6;Alvará de Aprovação de Reforma (Exceto HIS/ HMP);Despacho deferido;02/07/2023;;;2023.10.09
5faf1de86da5cf0008702284;338-20-SP-SAO;1020.2020/0014336-8;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;18/01/2021;;;2023.10.09
5faf4040000340000802beba;339-20-SP-SAO;1020.2020/0014517-4;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;11/05/2022;;;2023.10.09
5fb29ab7b1bed900088e0053;341-20-SP-SAO;1020.2020/0014276-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;27/09/2021;;;2023.10.09
5fb2a3bd9bd83a00082ce9ef;342-20-SP-SAO;1020.2020/0014337-6;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho indeferido;12/04/2021;;;2023.10.09
5fb2b067879b0d00084a62fa;343-20-SP-NEW;1020.2020/0014542-5;Certificado de Acessibilidade;Despacho indeferido;03/11/2021;;;2023.10.09
5fb2cc76b3f56100080a7e62;345-20-SP-SAO;1020.2020/0014316-3;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;30/06/2021;;;2023.10.09
5fb2cc76b3f56100080a7e62;345-20-SP-SAO;1020.2020/0014316-3;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;03/10/2022;;;2023.10.09
5fb2de7d0884880009586872;347-20-SP-SAO;1020.2020/0014277-9;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;02/09/2021;;;2023.10.09
5fb2df300884880009586875;348-20-SP-SAO;1020.2020/0014278-7;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;09/09/2021;;;2023.10.09
5fb2e1776696a50008a2063d;349-20-SP-SAO;1020.2020/0014279-5;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho indeferido;29/06/2021;;;2023.10.09
5fb2e1776696a50008a2063d;349-20-SP-SAO;1020.2020/0014279-5;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;13/08/2021;;;2023.10.09
5fb2f8d8d8c131000863ee2a;350-20-SP-NEW;1020.2020/0014525-5;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;08/06/2022;;;2023.10.09
5fb305618b36140008122752;351-20-SP-SAO;1020.2020/0014511-5;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;17/08/2021;;;2023.10.09
5fb305618b36140008122752;351-20-SP-SAO;1020.2020/0014511-5;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;01/09/2021;;;2023.10.09
5fb3be528bd7cd00085250c1;352-20-SP-SAO;1020.2020/0014338-4;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;28/07/2021;;;2023.10.09
5fb3db8cb0f9970008190b46;353-20-SP-SAO;1020.2020/0014298-1;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;18/01/2021;;;2023.10.09
5fb3e551b7e11900084dbfc5;356-20-SP-SAO;1020.2020/0014324-4;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;06/06/2022;;;2023.10.09
5fb3e581b7e11900084dbfc8;357-20-SP-SAO;1020.2020/0014322-8;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;14/12/2021;;;2023.10.09
5fb3eec6323638000868d16b;358-20-SP-SAO;1020.2020/0014320-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;02/06/2021;;;2023.10.09
5fb3fcf5a79f6100086b8d7d;359-20-SP-SAO;1020.2020/0014334-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;11/11/2021;;;2023.10.09
5fb3fcf5a79f6100086b8d7d;359-20-SP-SAO;1020.2020/0014334-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;23/11/2022;;;2023.10.09
5fb40123b4974100091cb1cd;360-20-SP-SAO;1020.2020/0014339-2;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;16/12/2021;;;2023.10.09
5fb407e8aae53f0008f47eae;361-20-SP-SAO;1020.2020/0014584-0;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;04/01/2022;;;2023.10.09
5fb40aed5865ee0008187a79;363-20-SP-SAO;1020.2020/0014340-6;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;06/04/2022;;;2023.10.09
5fb411d83ac2820008d72981;364-20-SP-SAO;1020.2020/0014341-4;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;19/04/2021;;;2023.10.09
5fb416fc5055730008f76718;365-20-SP-SAO;1020.2020/0014342-2;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;15/06/2022;;;2023.10.09
5fb417325055730008f7671b;366-20-SP-SAO;1020.2020/0014343-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;21/12/2022;;;2023.10.09
5fb4174a5055730008f7671e;367-20-SP-SAO;1020.2020/0014344-9;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;24/03/2021;;;2023.10.09
5fb4174a5055730008f7671e;367-20-SP-SAO;1020.2020/0014344-9;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;12/07/2021;;;2023.10.09
5fb41de97619240009137243;368-20-SP-SAO;1020.2020/0014345-7;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;15/03/2021;;;2023.10.09
5fb41de97619240009137243;368-20-SP-SAO;1020.2020/0014345-7;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;25/08/2022;;;2023.10.09
5fb4203af51cef0009d8443e;369-20-SP-SAO;1020.2020/0014346-5;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;09/02/2021;;;2023.10.09
5fb4203af51cef0009d8443e;369-20-SP-SAO;1020.2020/0014346-5;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;13/10/2021;;;2023.10.09
5fb42592b40384000776db75;370-20-SP-SAO;1020.2020/0014585-9;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;03/09/2021;;;2023.10.09
5fb4366a832f4300089124b5;371-20-SP-NEW;1020.2020/0014699-5;Certificado de Acessibilidade;Despacho indeferido;16/05/2022;;;2023.10.09
5fb4376e832f4300089124b8;372-20-SP-NEW;1020.2020/0014580-8;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;16/04/2021;;;2023.10.09
5fb4376e832f4300089124b8;372-20-SP-NEW;1020.2020/0014580-8;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;16/04/2021;;;2023.10.09
5fb4376e832f4300089124b8;372-20-SP-NEW;1020.2020/0014580-8;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;16/04/2021;;;2023.10.09
5fb4376e832f4300089124b8;372-20-SP-NEW;1020.2020/0014580-8;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;19/05/2022;;;2023.10.09
5fb44ba5961c3e0008ef4096;373-20-SP-SAO;1020.2020/0014417-8;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;03/06/2021;;;2023.10.09
5fb5331f8339160008828b00;377-20-SP-SAO;1020.2020/0014593-0;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;19/08/2021;;;2023.10.09
5fb53b50247b8e0008431a0b;381-20-SP-SAO;1020.2020/0014556-5;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;04/11/2021;;;2023.10.09
5fb544955f44f400082b5a6b;383-20-SP-SAO;1020.2020/0014422-4;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;23/12/2022;;;2023.10.09
5fb571b6504e2600083d8ae6;385-20-SP-SAO;1020.2020/0015148-4;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;11/05/2023;;;2023.10.09
5fb579d0c8adac000847e077;387-20-SP-SAO;1020.2020/0014479-8;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;04/01/2021;;;2023.10.09
5fb5833da4509600085b6c03;388-20-SP-NEW;1020.2020/0014543-3;Alvará de Funcionamento de Local de Reunião;Despacho deferido;19/04/2021;;;2023.10.09
5fb5833da4509600085b6c03;388-20-SP-NEW;1020.2020/0014543-3;Alvará de Funcionamento de Local de Reunião;Despacho deferido;19/04/2021;;;2023.10.09
5fb5b7ea534e420009498d08;389-20-SP-SAO;1020.2020/0014550-6;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;16/03/2021;;;2023.10.09
5fb5b7ea534e420009498d08;389-20-SP-SAO;1020.2020/0014550-6;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;07/04/2022;;;2023.10.09
5fb5edb30f2b16000884d125;390-20-SP-SAO;1020.2020/0014482-8;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;16/08/2021;;;2023.10.09
5fb686b148372c0008ca7032;393-20-SP-SAO;1020.2020/0014493-3;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;14/07/2021;;;2023.10.09
5fb6b1142a2ab70008733fcb;396-20-SP-SAO;1020.2020/0014500-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;15/04/2021;;;2023.10.09
5fb6b1142a2ab70008733fcb;396-20-SP-SAO;1020.2020/0014500-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;19/08/2021;;;2023.10.09
5fb6bd0fe7537600080fc588;397-20-SP-NEW;1020.2020/0015838-1;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho indeferido;16/04/2023;;;2023.10.09
5fb6c942bfa820000837f6d0;399-20-SP-SAO;1020.2020/0014505-0;Alvará de Aprovação e Execução de Reforma (HIS/ HMP);Despacho indeferido;08/04/2021;;;2023.10.09
5fb6ca82bfa820000837f6d3;400-20-SP-SAO;1020.2020/0014587-5;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;26/08/2021;;;2023.10.09
5fb6ca82bfa820000837f6d3;400-20-SP-SAO;1020.2020/0014587-5;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;17/08/2023;;;2023.10.09
5fb6e2cc7e767c0008c175cd;401-20-SP-NEW;1020.2020/0015153-0;Alvará de Funcionamento de Local de Reunião;Despacho deferido;20/03/2023;;;2023.10.09
5fb6f3b86ecf2000082833be;402-20-SP-NEW;1020.2020/0014939-0;Cadastro de Sistema Especial de Segurança;Despacho deferido;16/11/2021;;;2023.10.09
5fb7aa11d7f752000962769e;403-20-SP-NEW;1020.2020/0014589-1;Certificado de Segurança;Despacho indeferido;05/07/2021;;;2023.10.09
5fb7aa11d7f752000962769e;403-20-SP-NEW;1020.2020/0014589-1;Certificado de Segurança;Despacho indeferido;09/09/2021;;;2023.10.09
5fb7aa11d7f752000962769e;403-20-SP-NEW;1020.2020/0014589-1;Certificado de Segurança;Despacho indeferido;25/10/2021;;;2023.10.09
5fb7b0663b4a8b0008c03f6f;404-20-SP-SAO;1020.2020/0014971-4;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;09/11/2021;;;2023.10.09
5fb7ca8733b1e100089b78ef;407-20-SP-NEW;1020.2020/0014594-8;Certificado de Acessibilidade;Despacho indeferido;08/06/2022;;;2023.10.09
5fb7cb3433b1e100089b78f2;408-20-SP-NEW;1020.2020/0014712-6;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;15/03/2021;;;2023.10.09
5fb7cb3433b1e100089b78f2;408-20-SP-NEW;1020.2020/0014712-6;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;29/06/2022;;;2023.10.09
5fb7fd361ecf2f00089cdaa7;412-20-SP-NEW;1020.2020/0014892-0;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;10/05/2022;;;2023.10.09
5fb7fe511ecf2f00089cdaaa;413-20-SP-SAO;1020.2020/0014516-6;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;20/01/2021;;;2023.10.09
5fb808b20455c60008749a8a;415-20-SP-SAO;1020.2020/0014513-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;16/08/2022;;;2023.10.09
5fb8100ed90a4400092fff6c;416-20-SP-SAO;1020.2020/0014515-8;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;23/12/2022;;;2023.10.09
5fb836528704910008c8f612;417-20-SP-NEW;1020.2020/0014890-4;Certificado de Acessibilidade;Despacho indeferido;20/08/2021;;;2023.10.09
5fb836528704910008c8f612;417-20-SP-NEW;1020.2020/0014890-4;Certificado de Acessibilidade;Despacho indeferido;08/10/2021;;;2023.10.09
5fb836528704910008c8f612;417-20-SP-NEW;1020.2020/0014890-4;Certificado de Acessibilidade;Despacho indeferido;26/01/2022;;;2023.10.09
5fb884108785e30008c093e4;419-20-SP-SAO;1020.2020/0014514-0;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;24/08/2022;;;2023.10.09
5fbafd8edc38470009c64ca6;420-20-SP-SAO;1020.2020/0014595-6;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;20/08/2021;;;2023.10.09
5fbbad6e74abbf0007625dbc;421-20-SP-NEW;1020.2020/0014889-0;Certificado de Segurança;Despacho indeferido;01/12/2021;;;2023.10.09
5fbbad6e74abbf0007625dbc;421-20-SP-NEW;1020.2020/0014889-0;Certificado de Segurança;Despacho deferido;30/01/2023;;;2023.10.09
5fbbbaf37040cd0008fee929;422-20-SP-SAO;1020.2020/0014519-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;02/03/2021;;;2023.10.09
5fbbbfcee93a9700085a9b43;423-20-SP-NEW;1020.2020/0015154-9;Cadastro de Sistema Especial de Segurança;Despacho deferido;29/01/2021;;;2023.10.09
5fbbd11d8af8570008e53ebd;425-20-SP-SAO;1020.2020/0014520-4;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;03/06/2021;;;2023.10.09
5fbc02b859721f0008eda1d8;427-20-SP-NEW;1020.2020/0014591-3;Alvará de Funcionamento de Local de Reunião;Despacho indeferido;01/07/2021;;;2023.10.09
5fbc02b859721f0008eda1d8;427-20-SP-NEW;1020.2020/0014591-3;Alvará de Funcionamento de Local de Reunião;Despacho indeferido;30/11/2021;;;2023.10.09
5fbc3b12a4396f0008c63500;429-20-SP-NEW;1020.2020/0014592-1;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;29/06/2022;;;2023.10.09
5fbc3ed3b5d0a30008e331f4;430-20-SP-NEW;1020.2020/0015968-0;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;19/05/2022;;;2023.10.09
5fbce77101b13f0008d42c74;432-20-SP-NEW;1020.2020/0014597-2;Certificado de Estanqueidade;Despacho deferido;15/01/2021;;;2023.10.09
5fbcfc0c72df7c0008630df2;433-20-SP-SAO;1020.2020/0014530-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;05/11/2021;;;2023.10.09
5fbd0a5a09630000083bbcee;434-20-SP-SAO;1020.2020/0014954-4;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;27/04/2023;;;2023.10.09
5fbd18f2f887c200087201eb;435-20-SP-NEW;1020.2020/0015161-1;Certificado de Segurança;Despacho deferido;15/12/2021;;;2023.10.09
5fbd3ae3eca0b10008b89a34;436-20-SP-NEW;1020.2020/0014876-9;Alvará de Funcionamento de Local de Reunião;Despacho indeferido;09/12/2020;;;2023.10.09
5fbd3f7f659f3c0008ca3435;437-20-SP-NEW;1020.2020/0014959-5;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;15/06/2022;;;2023.10.09
5fbd40d3659f3c0008ca3438;438-20-SP-SAO;1020.2020/0014536-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;20/06/2023;;;2023.10.09
5fbd432486ef6c000806f8f5;439-20-SP-SAO;1020.2020/0014538-7;Alvará de Aprovação e Execução de Reforma (HIS/ HMP);Despacho deferido;02/03/2021;;;2023.10.09
5fbd452ba777a1000aa54234;440-20-SP-SAO;1020.2020/0014551-4;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;06/04/2021;;;2023.10.09
5fbd452ba777a1000aa54234;440-20-SP-SAO;1020.2020/0014551-4;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;02/09/2021;;;2023.10.09
5fbd45a4a777a1000aa54237;441-20-SP-DIR;1020.2020/0014539-5;Certidão de Diretrizes Urbanísticas;Despacho deferido;19/08/2022;;;2023.10.09
5fbd5e6195df4700087b4a54;443-20-SP-NEW;1020.2020/0015839-0;Certificado de Segurança;Despacho deferido;05/04/2023;;;2023.10.09
5fbd6e4a5d211500090c5a69;444-20-SP-NEW;1020.2020/0015486-6;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;19/05/2022;;;2023.10.09
5fbd6e995d211500090c5a6c;445-20-SP-SAO;1020.2020/0014546-8;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;10/08/2022;;;2023.10.09
5fbd6fab5d211500090c5a6f;446-20-SP-NEW;1020.2020/0014877-7;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;10/05/2022;;;2023.10.09
5fbd85b44e0a9f000861cc41;447-20-SP-NEW;1020.2020/0014878-5;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;08/06/2022;;;2023.10.09
5fbd8c195659d800084005b9;448-20-SP-SAO;1020.2020/0014955-2;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;04/08/2021;;;2023.10.09
5fbd8f85e26c220008d4fbc9;449-20-SP-NEW;1020.2020/0014940-4;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;07/04/2021;;;2023.10.09
5fbd8f85e26c220008d4fbc9;449-20-SP-NEW;1020.2020/0014940-4;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;14/05/2021;;;2023.10.09
5fbd91859deb0b00089febd8;450-20-SP-NEW;1020.2020/0014888-2;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;24/06/2022;;;2023.10.09
5fbda44850626c0008afe7f0;453-20-SP-NEW;1020.2020/0014891-2;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;24/06/2022;;;2023.10.09
5fbe3a5657015500082685a7;454-20-SP-SAO;1020.2020/0014552-2;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;13/08/2021;;;2023.10.09
5fbe68b43877e1000895688f;455-20-SP-NEW;1020.2020/0015969-8;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;09/04/2021;;;2023.10.09
5fbe68b43877e1000895688f;455-20-SP-NEW;1020.2020/0015969-8;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;09/04/2021;;;2023.10.09
5fbe68b43877e1000895688f;455-20-SP-NEW;1020.2020/0015969-8;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;09/04/2021;;;2023.10.09
5fbe68b43877e1000895688f;455-20-SP-NEW;1020.2020/0015969-8;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;09/04/2021;;;2023.10.09
5fbe74c692cdb2000858a093;458-20-SP-NEW;1020.2020/0014596-4;Certificado de Estanqueidade;Despacho deferido;04/04/2023;;;2023.10.09
5fbe782edacd79000819be89;459-20-SP-SAO;1020.2020/0014554-9;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;12/07/2021;;;2023.10.09
5fbe8bf9cb928300089f7a9e;460-20-SP-SAO;1020.2020/0014555-7;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;21/03/2023;;;2023.10.09
5fbe8d77cb928300089f7aa1;461-20-SP-SAO;1020.2020/0014557-3;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;12/08/2021;;;2023.10.09
5fbe9cbc5fd2d70008d06686;462-20-SP-SAO;1020.2020/0014558-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;25/03/2022;;;2023.10.09
5fbe9d305fd2d70008d06689;463-20-SP-SAO;1020.2020/0014559-0;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;06/04/2021;;;2023.10.09
5fbeb3246814a30008a604bc;464-20-SP-SAO;1020.2020/0014560-3;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;15/07/2021;;;2023.10.09
5fbfae7b3da9c60008ac4284;466-20-SP-NEW;1020.2020/0014972-2;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho indeferido;09/02/2022;;;2023.10.09
5fbfae7b3da9c60008ac4284;466-20-SP-NEW;1020.2020/0014972-2;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho deferido;13/09/2023;;;2023.10.09
5fbfaef13da9c60008ac4287;467-20-SP-SAO;1020.2020/0014565-4;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;12/02/2021;;;2023.10.09
5fbfb0a7268f1900089c6bca;468-20-SP-NEW;1020.2020/0015404-1;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho indeferido;29/09/2021;;;2023.10.09
5fbfb0a7268f1900089c6bca;468-20-SP-NEW;1020.2020/0015404-1;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho deferido;06/02/2023;;;2023.10.09
5fbfb9003fbd3500084a6d94;469-20-SP-SAO;1020.2020/0014564-6;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;22/02/2021;;;2023.10.09
5fbfbac5da0ac80008963668;470-20-SP-SAO;1020.2020/0014566-2;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;13/04/2023;;;2023.10.09
5fbfe32e5ecf91000946f075;472-20-SP-NEW;1020.2020/0015163-8;Alvará de Instalação de Heliponto;Despacho indeferido;28/01/2021;;;2023.10.09
5fbfefa7a0afd90009d0a268;473-20-SP-SAO;1020.2020/0014960-9;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;06/12/2021;;;2023.10.09
5fbff44e6ff0550008e49d04;475-20-SP-DIR;1020.2020/0014568-9;Certidão de Diretrizes Urbanísticas;Despacho indeferido;18/11/2021;;;2023.10.09
5fbff44e6ff0550008e49d04;475-20-SP-DIR;1020.2020/0014568-9;Certidão de Diretrizes Urbanísticas;Despacho indeferido;19/08/2022;;;2023.10.09
5fc015d83cbfc400089c5adb;477-20-SP-NEW;1020.2020/0015734-2;Certificado de Acessibilidade;Despacho indeferido;31/10/2022;;;2023.10.09
5fc015d83cbfc400089c5adb;477-20-SP-NEW;1020.2020/0015734-2;Certificado de Acessibilidade;Despacho indeferido;19/03/2023;;;2023.10.09
5fc059d17f40cc000998814f;480-20-SP-NEW;1020.2020/0015321-5;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;29/06/2022;;;2023.10.09
5fc107c9a702360009ef47ff;481-20-SP-SAO;1020.2020/0014572-7;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;26/04/2021;;;2023.10.09
5fc11c6a1c31b800084f45ad;482-20-SP-NEW;1020.2020/0014965-0;Certificado de Acessibilidade;Despacho indeferido;08/11/2021;;;2023.10.09
5fc11cd21c31b800084f45b0;483-20-SP-INT;1020.2020/0014571-9;Alvará de Desmembramento + Alvará de Aprovação e Execução de Edificação Nova (Plano integrado);Despacho indeferido;27/06/2022;;;2023.10.09
5fc11e66a9a4800009cbfd5f;484-20-SP-NEW;1020.2020/0015643-5;Certificado de Acessibilidade;Despacho indeferido;26/09/2022;;;2023.10.09
5fc1488a4ffcfa00085ecbdd;486-20-SP-SAO;1020.2020/0014573-5;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;07/10/2021;;;2023.10.09
5fc15165f2465e00082e8396;488-20-SP-SAO;1020.2020/0014961-7;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;11/03/2021;;;2023.10.09
5fc1553cb5891800081faf4e;489-20-SP-DIR;1020.2020/0014574-3;Certidão de Diretrizes Urbanísticas;Despacho deferido;12/05/2022;;;2023.10.09
5fc15ae3cf9b450008c7ea73;490-20-SP-NEW;1020.2020/0014575-1;Certificado de Acessibilidade;Despacho indeferido;03/11/2021;;;2023.10.09
5fc16e53526e6e00087a8e38;492-20-SP-SAO;1020.2020/0014963-3;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;23/03/2021;;;2023.10.09
5fc4f4d99a472200099ba8ff;494-20-SP-NEW;1020.2020/0015970-1;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;07/04/2021;;;2023.10.09
5fc502a1b93c3700083844ff;495-20-SP-NEW;1020.2020/0015155-7;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;29/06/2022;;;2023.10.09
